year,month,manufacturer,value
2024,5,鹤山国机南联摩托车工业有限公司,13847.0
2024,5,浙江春风动力股份有限公司,11543.0
2024,5,台州市王野机车有限责任公司,18093.0
2024,5,江门市长华集团有限公司,10132.0
2024,5,重庆建设机电有限责任公司,6050.0
2024,5,江苏众星摩托有限公司,7230.0
2024,5,常州光阳摩托车有限公司,9936.0
2024,5,江门市华龙摩托车有限公司,10605.0
2024,5,长铃集团长春摩托车工业有限公司,5937.0
2024,5,浙江嘉爵摩托车制造有限公司,5397.0
2024,5,重庆望江摩托车制造有限公司,9426.0
2024,5,三友控股集团银友摩托车有限公司,3873.0
2024,5,济南轻骑摩托车有限公司,4807.0
2024,5,浙江华洋赛车股份有限公司,12829.0
2024,5,江门市迪豪摩托车有限公司,2630.0
2024,5,宁波市龙嘉动力科技有限公司,3575.0
2024,5,重庆银钢科技(集团)有限公司,2045.0
2024,5,宁波市龙嘉摩托车有限公司,2763.0
2024,5,济南大隆机车工业有限公司,1784.0
2024,5,浙江森铃摩托车有限公司,2634.0
2024,5,重庆新感觉摩托车有限公司,4713.0
2024,5,重庆光宇摩托车制造有限公司,2697.0
2024,5,浙江天本车业有限公司,3430.0
2024,5,江苏林海动力机械集团有限公司,2047.0
2024,5,重庆嘉陵工业有限公司,4473.0
2024,5,浙江吉铭实业有限公司,1116.0
2024,5,广州福羊科技有限公司,273.0
2024,5,重庆劲扬摩托车工业有限公司,2991.0
2024,5,金翌车业有限公司,412.0
2024,5,福建省晋江市三力机车有限公司,233.0
2024,5,西藏新珠峰摩托车有限公司,970.0
2024,5,增城市东阳摩托车实业有限公司,2300.0
2024,5,杭州土星动力科技有限公司,849.0
2024,5,重庆万虎机电有限责任公司,1026.0
2024,5,广州番禺豪剑摩托车工业有限公司,804.0
2024,5,金城集团有限公司,510.0
2024,5,济南轻骑铃木摩托车有限公司,120.0
2024,5,江苏林芝山阳集团有限公司,336.0
2024,5,立峰集团有限公司,167.0
2024,5,浙江日雅摩托车有限公司,66.0
2024,5,康超集团广州摩托车制造有限公司,602.0
2024,5,慈溪金轮机车制造有限公司,0.0
2024,5,宁波东方凌云车辆制造有限公司,0.0
2024,5,广东大联统摩托车有限公司,0.0
2024,5,广州五羊摩托有限公司,0.0
2024,6,重庆隆鑫机车有限公司,146035.0
2024,6,江门市大长江集团有限公司,68586.0
2024,6,广东大冶摩托车技术有限公司,65797.0
2024,6,重庆银翔摩托车集团有限公司,50187.0
2024,6,广州豪进摩托车股份有限公司,48101.0
2024,6,宗申产业集团有限公司,51088.0
2024,6,江门市珠峰摩托车有限公司,58314.0
2024,6,新大洲本田摩托(苏州)有限公司,34439.0
2024,6,广州大运摩托车有限公司,24104.0
2024,6,力帆实业（集团）股份有限公司,22108.0
2024,6,重庆润通智能装备有限公司,25017.0
2024,6,广州天马集团天马摩托车有限公司,22303.0
2024,6,浙江钱江摩托股份有限公司,22154.0
2024,6,洛阳北方企业集团有限公司,25665.0
2024,6,广州三雅摩托车有限公司,20849.0
2024,6,厦门厦杏摩托有限公司,18025.0
2024,6,重庆航天巴山摩托车制造有限公司,22766.0
2024,6,广东星际机车科技有限公司,17844.0
2024,6,珠海珠江车业有限公司,13822.0
2024,6,重庆鑫源摩托车股份有限公司,15490.0
2024,6,五羊-本田摩托（广州）有限公司,14153.0
2024,6,鹤山国机南联摩托车工业有限公司,15184.0
2024,6,浙江春风动力股份有限公司,16056.0
2024,6,台州市王野机车有限责任公司,16100.0
2024,6,江门市长华集团有限公司,9935.0
2024,6,重庆建设机电有限责任公司,10307.0
2024,6,浙江嘉爵摩托车制造有限公司,11852.0
2024,6,常州光阳摩托车有限公司,9312.0
2024,6,江苏众星摩托有限公司,6877.0
2024,6,江门市华龙摩托车有限公司,7314.0
2024,6,长铃集团长春摩托车工业有限公司,7670.0
2024,6,重庆望江摩托车制造有限公司,13011.0
2024,6,浙江华洋赛车股份有限公司,13700.0
2024,6,三友控股集团银友摩托车有限公司,3892.0
2024,6,江门市迪豪摩托车有限公司,5677.0
2024,6,济南轻骑摩托车有限公司,3186.0
2024,6,宁波市龙嘉动力科技有限公司,5693.0
2024,6,重庆银钢科技(集团)有限公司,3782.0
2024,6,浙江森铃摩托车有限公司,3809.0
2024,6,济南大隆机车工业有限公司,3349.0
2024,6,重庆新感觉摩托车有限公司,3908.0
2024,6,浙江天本车业有限公司,3954.0
2024,6,宁波市龙嘉摩托车有限公司,2044.0
2024,6,重庆嘉陵工业有限公司,5715.0
2024,6,重庆光宇摩托车制造有限公司,2753.0
2024,6,江苏林海动力机械集团有限公司,3088.0
2024,6,重庆劲扬摩托车工业有限公司,2965.0
2024,6,浙江吉铭实业有限公司,1720.0
2024,6,广州福羊科技有限公司,2103.0
2024,6,金翌车业有限公司,562.0
2024,6,增城市东阳摩托车实业有限公司,2745.0
2024,6,福建省晋江市三力机车有限公司,0.0
2024,6,杭州土星动力科技有限公司,1411.0
2024,6,西藏新珠峰摩托车有限公司,995.0
2024,6,广州番禺豪剑摩托车工业有限公司,1014.0
2024,6,重庆万虎机电有限责任公司,515.0
2024,6,金城集团有限公司,469.0
2024,6,济南轻骑铃木摩托车有限公司,460.0
2024,6,江苏林芝山阳集团有限公司,0.0
2024,6,立峰集团有限公司,341.0
2024,6,浙江日雅摩托车有限公司,85.0
2024,6,康超集团广州摩托车制造有限公司,184.0
2024,6,宁波东方凌云车辆制造有限公司,55.0
2024,6,慈溪金轮机车制造有限公司,0.0
2024,6,广东大联统摩托车有限公司,0.0
2024,6,广州五羊摩托有限公司,0.0
2024,7,重庆隆鑫机车有限公司,162459.0
2024,7,江门市大长江集团有限公司,83013.0
2024,7,广东大冶摩托车技术有限公司,58041.0
2024,7,重庆银翔摩托车集团有限公司,53537.0
2024,7,广州豪进摩托车股份有限公司,68940.0
2024,7,宗申产业集团有限公司,52539.0
2024,7,江门市珠峰摩托车有限公司,53379.0
2024,7,新大洲本田摩托(苏州)有限公司,35332.0
2024,7,力帆实业（集团）股份有限公司,35202.0
2024,7,重庆润通智能装备有限公司,36057.0
2024,7,广州大运摩托车有限公司,24197.0
2024,7,洛阳北方企业集团有限公司,23865.0
2024,7,广州天马集团天马摩托车有限公司,18907.0
2024,7,浙江钱江摩托股份有限公司,17390.0
2024,7,广州三雅摩托车有限公司,19805.0
2024,7,厦门厦杏摩托有限公司,17682.0
2024,7,重庆航天巴山摩托车制造有限公司,19620.0
2024,7,广东星际机车科技有限公司,15205.0
2024,7,珠海珠江车业有限公司,16518.0
2024,7,重庆鑫源摩托车股份有限公司,15950.0
2024,7,五羊-本田摩托（广州）有限公司,17534.0
2024,7,鹤山国机南联摩托车工业有限公司,10282.0
2024,7,浙江春风动力股份有限公司,6499.0
2024,7,台州市王野机车有限责任公司,12135.0
2024,7,重庆建设机电有限责任公司,13595.0
2024,7,江门市长华集团有限公司,10429.0
2024,7,常州光阳摩托车有限公司,9657.0
2024,7,长铃集团长春摩托车工业有限公司,10332.0
2024,7,江苏众星摩托有限公司,6630.0
2024,7,江门市华龙摩托车有限公司,6750.0
2024,7,浙江嘉爵摩托车制造有限公司,2437.0
2024,7,重庆望江摩托车制造有限公司,7333.0
2024,7,浙江华洋赛车股份有限公司,8111.0
2024,7,三友控股集团银友摩托车有限公司,3255.0
2024,7,江门市迪豪摩托车有限公司,7770.0
2024,7,宁波市龙嘉动力科技有限公司,4860.0
2024,7,济南轻骑摩托车有限公司,2519.0
2024,7,重庆银钢科技(集团)有限公司,3915.0
2024,7,浙江森铃摩托车有限公司,5234.0
2024,7,宁波市龙嘉摩托车有限公司,4640.0
2024,7,济南大隆机车工业有限公司,3507.0
2024,7,重庆嘉陵工业有限公司,4187.0
2024,7,重庆新感觉摩托车有限公司,1845.0
2024,7,重庆光宇摩托车制造有限公司,2273.0
2024,7,浙江天本车业有限公司,0.0
2024,7,江苏林海动力机械集团有限公司,1502.0
2024,7,重庆劲扬摩托车工业有限公司,2846.0
2024,7,广州福羊科技有限公司,2692.0
2024,7,浙江吉铭实业有限公司,1934.0
2024,7,增城市东阳摩托车实业有限公司,1484.0
2024,7,金翌车业有限公司,652.0
2024,7,福建省晋江市三力机车有限公司,1015.0
2024,7,杭州土星动力科技有限公司,1180.0
2024,7,西藏新珠峰摩托车有限公司,1445.0
2024,7,广州番禺豪剑摩托车工业有限公司,1014.0
2024,7,重庆万虎机电有限责任公司,405.0
2024,7,金城集团有限公司,457.0
2024,7,济南轻骑铃木摩托车有限公司,460.0
2024,7,江苏林芝山阳集团有限公司,0.0
2024,7,浙江日雅摩托车有限公司,434.0
2024,7,立峰集团有限公司,55.0
2024,7,康超集团广州摩托车制造有限公司,184.0
2024,7,宁波东方凌云车辆制造有限公司,0.0
2024,7,慈溪金轮机车制造有限公司,0.0
2024,7,广东大联统摩托车有限公司,0.0
2024,7,广州五羊摩托有限公司,0.0
2024,8,重庆隆鑫机车有限公司,138319.0
2024,8,江门市大长江集团有限公司,87834.0
2024,8,广东大冶摩托车技术有限公司,56223.0
2024,8,重庆银翔摩托车集团有限公司,33651.0
2024,8,广州豪进摩托车股份有限公司,60234.0
2024,8,宗申产业集团有限公司,41668.0
2024,8,江门市珠峰摩托车有限公司,35301.0
2024,8,新大洲本田摩托(苏州)有限公司,37765.0
2024,8,力帆实业（集团）股份有限公司,35936.0
2024,8,重庆润通智能装备有限公司,27998.0
2024,8,广州大运摩托车有限公司,24274.0
2024,8,广州天马集团天马摩托车有限公司,23973.0
2024,8,洛阳北方企业集团有限公司,15837.0
2024,8,广州三雅摩托车有限公司,20324.0
2024,8,浙江钱江摩托股份有限公司,12561.0
2024,8,厦门厦杏摩托有限公司,22195.0
2024,8,重庆航天巴山摩托车制造有限公司,24645.0
2024,8,广东星际机车科技有限公司,14153.0
2024,8,珠海珠江车业有限公司,15914.0
2024,8,重庆鑫源摩托车股份有限公司,15936.0
2024,8,五羊-本田摩托（广州）有限公司,13834.0
2024,8,鹤山国机南联摩托车工业有限公司,17223.0
2024,8,台州市王野机车有限责任公司,11247.0
2024,8,浙江春风动力股份有限公司,7350.0
2024,8,重庆建设机电有限责任公司,9821.0
2024,8,江门市长华集团有限公司,6882.0
2024,8,常州光阳摩托车有限公司,7026.0
2024,8,长铃集团长春摩托车工业有限公司,9397.0
2024,8,江门市华龙摩托车有限公司,10604.0
2024,8,江苏众星摩托有限公司,6929.0
2024,8,浙江嘉爵摩托车制造有限公司,8398.0
2024,8,重庆望江摩托车制造有限公司,8146.0
2024,8,浙江华洋赛车股份有限公司,8302.0
2024,8,江门市迪豪摩托车有限公司,5527.0
2024,8,三友控股集团银友摩托车有限公司,3698.0
2024,8,宁波市龙嘉动力科技有限公司,3715.0
2024,8,济南轻骑摩托车有限公司,2979.0
2024,8,重庆银钢科技(集团)有限公司,5488.0
2024,8,宁波市龙嘉摩托车有限公司,4655.0
2024,8,浙江森铃摩托车有限公司,2836.0
2024,8,重庆嘉陵工业有限公司,5136.0
2024,8,济南大隆机车工业有限公司,4031.0
2024,8,浙江天本车业有限公司,2763.0
2024,8,重庆新感觉摩托车有限公司,2165.0
2024,8,重庆光宇摩托车制造有限公司,2448.0
2024,8,江苏林海动力机械集团有限公司,1816.0
2024,8,重庆劲扬摩托车工业有限公司,1659.0
2024,8,广州福羊科技有限公司,1825.0
2024,8,浙江吉铭实业有限公司,990.0
2024,8,增城市东阳摩托车实业有限公司,2556.0
2024,8,福建省晋江市三力机车有限公司,1313.0
2024,8,金翌车业有限公司,767.0
2024,8,西藏新珠峰摩托车有限公司,1605.0
2024,8,杭州土星动力科技有限公司,511.0
2024,8,广州番禺豪剑摩托车工业有限公司,804.0
2024,8,重庆万虎机电有限责任公司,1042.0
2024,8,金城集团有限公司,511.0
2024,8,济南轻骑铃木摩托车有限公司,50.0
2024,8,江苏林芝山阳集团有限公司,94.0
2024,8,浙江日雅摩托车有限公司,151.0
2024,8,立峰集团有限公司,180.0
2024,8,康超集团广州摩托车制造有限公司,234.0
2024,8,慈溪金轮机车制造有限公司,0.0
2024,8,宁波东方凌云车辆制造有限公司,0.0
2024,8,广东大联统摩托车有限公司,0.0
2024,8,广州五羊摩托有限公司,0.0
2024,9,重庆隆鑫机车有限公司,149152.0
2024,9,江门市大长江集团有限公司,99883.0
2024,9,广东大冶摩托车技术有限公司,75544.0
2024,9,广州豪进摩托车股份有限公司,71996.0
2024,9,重庆银翔摩托车集团有限公司,46850.0
2024,9,宗申产业集团有限公司,57007.0
2024,9,江门市珠峰摩托车有限公司,33097.0
2024,9,新大洲本田摩托(苏州)有限公司,43876.0
2024,9,力帆实业（集团）股份有限公司,31206.0
2024,9,重庆润通智能装备有限公司,24877.0
2024,9,广州大运摩托车有限公司,24005.0
2024,9,广州天马集团天马摩托车有限公司,27156.0
2024,9,广州三雅摩托车有限公司,21464.0
2024,9,浙江钱江摩托股份有限公司,25062.0
2024,9,厦门厦杏摩托有限公司,20905.0
2024,9,洛阳北方企业集团有限公司,11751.0
2024,9,重庆航天巴山摩托车制造有限公司,25823.0
2024,9,广东星际机车科技有限公司,17340.0
2024,9,珠海珠江车业有限公司,17452.0
2024,9,重庆鑫源摩托车股份有限公司,15038.0
2024,9,五羊-本田摩托（广州）有限公司,14019.0
2024,9,鹤山国机南联摩托车工业有限公司,13557.0
2024,9,台州市王野机车有限责任公司,13266.0
2024,9,浙江春风动力股份有限公司,7006.0
2024,9,重庆建设机电有限责任公司,11212.0
2024,9,江门市长华集团有限公司,9529.0
2024,9,长铃集团长春摩托车工业有限公司,7147.0
2024,9,重庆望江摩托车制造有限公司,12243.0
2024,9,常州光阳摩托车有限公司,6201.0
2024,9,江门市华龙摩托车有限公司,7938.0
2024,9,江苏众星摩托有限公司,7083.0
2024,9,浙江嘉爵摩托车制造有限公司,4633.0
2024,9,浙江华洋赛车股份有限公司,3020.0
2024,9,江门市迪豪摩托车有限公司,4536.0
2024,9,三友控股集团银友摩托车有限公司,4302.0
2024,9,济南轻骑摩托车有限公司,3750.0
2024,9,宁波市龙嘉动力科技有限公司,1029.0
2024,9,重庆银钢科技(集团)有限公司,3354.0
2024,9,重庆嘉陵工业有限公司,6468.0
2024,9,宁波市龙嘉摩托车有限公司,4976.0
2024,9,浙江森铃摩托车有限公司,3811.0
2024,9,济南大隆机车工业有限公司,3701.0
2024,9,浙江天本车业有限公司,3078.0
2024,9,重庆光宇摩托车制造有限公司,3163.0
2024,9,重庆新感觉摩托车有限公司,1484.0
2024,9,广州福羊科技有限公司,3925.0
2024,9,江苏林海动力机械集团有限公司,1710.0
2024,9,重庆劲扬摩托车工业有限公司,2432.0
2024,9,浙江吉铭实业有限公司,1070.0
2024,9,增城市东阳摩托车实业有限公司,3420.0
2024,9,福建省晋江市三力机车有限公司,1312.0
2024,9,西藏新珠峰摩托车有限公司,1430.0
2024,9,金翌车业有限公司,243.0
2024,9,杭州土星动力科技有限公司,620.0
2024,9,广州番禺豪剑摩托车工业有限公司,1014.0
2024,9,重庆万虎机电有限责任公司,546.0
2024,9,金城集团有限公司,760.0
2024,9,济南轻骑铃木摩托车有限公司,384.0
2024,9,康超集团广州摩托车制造有限公司,1000.0
2024,9,江苏林芝山阳集团有限公司,90.0
2024,9,浙江日雅摩托车有限公司,40.0
2024,9,立峰集团有限公司,0.0
2024,9,慈溪金轮机车制造有限公司,0.0
2024,9,宁波东方凌云车辆制造有限公司,0.0
2024,9,广东大联统摩托车有限公司,0.0
2024,9,广州五羊摩托有限公司,0.0
2024,10,重庆隆鑫机车有限公司,136073.0
2024,10,江门市大长江集团有限公司,90607.0
2024,10,广东大冶摩托车技术有限公司,63805.0
2024,10,广州豪进摩托车股份有限公司,45296.0
2024,10,重庆银翔摩托车集团有限公司,39495.0
2024,10,宗申产业集团有限公司,51788.0
2024,10,江门市珠峰摩托车有限公司,26033.0
2024,10,新大洲本田摩托(苏州)有限公司,41584.0
2024,10,力帆实业（集团）股份有限公司,26403.0
2024,10,重庆润通智能装备有限公司,26878.0
2024,10,广州大运摩托车有限公司,24218.0
2024,10,广州天马集团天马摩托车有限公司,16752.0
2024,10,广州三雅摩托车有限公司,17899.0
2024,10,厦门厦杏摩托有限公司,22077.0
2024,10,重庆航天巴山摩托车制造有限公司,22191.0
2024,10,浙江钱江摩托股份有限公司,8172.0
2024,10,洛阳北方企业集团有限公司,13109.0
2024,10,广东星际机车科技有限公司,17340.0
2024,10,重庆鑫源摩托车股份有限公司,17842.0
2024,10,珠海珠江车业有限公司,10493.0
2024,10,五羊-本田摩托（广州）有限公司,13260.0
2024,10,鹤山国机南联摩托车工业有限公司,16068.0
2024,10,台州市王野机车有限责任公司,14369.0
2024,10,浙江春风动力股份有限公司,7167.0
2024,10,重庆建设机电有限责任公司,6560.0
2024,10,重庆望江摩托车制造有限公司,15461.0
2024,10,江门市长华集团有限公司,3306.0
2024,10,长铃集团长春摩托车工业有限公司,6780.0
2024,10,江门市华龙摩托车有限公司,5310.0
2024,10,常州光阳摩托车有限公司,3865.0
2024,10,江苏众星摩托有限公司,7229.0
2024,10,浙江嘉爵摩托车制造有限公司,1615.0
2024,10,浙江华洋赛车股份有限公司,2769.0
2024,10,江门市迪豪摩托车有限公司,4053.0
2024,10,三友控股集团银友摩托车有限公司,3272.0
2024,10,宁波市龙嘉摩托车有限公司,8277.0
2024,10,重庆嘉陵工业有限公司,6890.0
2024,10,宁波市龙嘉动力科技有限公司,3374.0
2024,10,济南轻骑摩托车有限公司,2418.0
2024,10,重庆银钢科技(集团)有限公司,1784.0
2024,10,济南大隆机车工业有限公司,3028.0
2024,10,浙江森铃摩托车有限公司,1885.0
2024,10,浙江天本车业有限公司,3235.0
2024,10,重庆光宇摩托车制造有限公司,3863.0
2024,10,重庆新感觉摩托车有限公司,2805.0
2024,10,广州福羊科技有限公司,3176.0
2024,10,重庆劲扬摩托车工业有限公司,3217.0
2024,10,江苏林海动力机械集团有限公司,1711.0
2024,10,增城市东阳摩托车实业有限公司,1851.0
2024,10,浙江吉铭实业有限公司,394.0
2024,10,福建省晋江市三力机车有限公司,1352.0
2024,10,西藏新珠峰摩托车有限公司,1270.0
2024,10,金翌车业有限公司,416.0
2024,10,杭州土星动力科技有限公司,497.0
2024,10,广州番禺豪剑摩托车工业有限公司,804.0
2024,10,重庆万虎机电有限责任公司,791.0
2024,10,金城集团有限公司,912.0
2024,10,济南轻骑铃木摩托车有限公司,240.0
2024,10,康超集团广州摩托车制造有限公司,200.0
2024,10,江苏林芝山阳集团有限公司,165.0
2024,10,浙江日雅摩托车有限公司,395.0
2024,10,立峰集团有限公司,73.0
2024,10,慈溪金轮机车制造有限公司,0.0
2024,10,宁波东方凌云车辆制造有限公司,0.0
2024,10,广东大联统摩托车有限公司,0.0
2024,10,广州五羊摩托有限公司,0.0
2024,11,重庆隆鑫机车有限公司,142430.0
2024,11,江门市大长江集团有限公司,91995.0
2024,11,广东大冶摩托车技术有限公司,71869.0
2024,11,广州豪进摩托车股份有限公司,47016.0
2024,11,重庆银翔摩托车集团有限公司,49705.0
2024,11,宗申产业集团有限公司,51932.0
2024,11,江门市珠峰摩托车有限公司,41254.0
2024,11,新大洲本田摩托(苏州)有限公司,42717.0
2024,11,力帆实业（集团）股份有限公司,29079.0
2024,11,重庆润通智能装备有限公司,29627.0
2024,11,广州大运摩托车有限公司,20134.0
2024,11,广州天马集团天马摩托车有限公司,20079.0
2024,11,重庆航天巴山摩托车制造有限公司,29812.0
2024,11,厦门厦杏摩托有限公司,20737.0
2024,11,广州三雅摩托车有限公司,17611.0
2024,11,浙江钱江摩托股份有限公司,18185.0
2024,11,洛阳北方企业集团有限公司,11628.0
2024,11,广东星际机车科技有限公司,25673.0
2024,11,重庆鑫源摩托车股份有限公司,17941.0
2024,11,珠海珠江车业有限公司,13020.0
2024,11,五羊-本田摩托（广州）有限公司,14161.0
2024,11,鹤山国机南联摩托车工业有限公司,7968.0
2024,11,台州市王野机车有限责任公司,6266.0
2024,11,浙江春风动力股份有限公司,9261.0
2024,11,重庆望江摩托车制造有限公司,14147.0
2024,11,重庆建设机电有限责任公司,5600.0
2024,11,江门市长华集团有限公司,6734.0
2024,11,长铃集团长春摩托车工业有限公司,7122.0
2024,11,江苏众星摩托有限公司,7812.0
2024,11,江门市华龙摩托车有限公司,5191.0
2024,11,常州光阳摩托车有限公司,5370.0
2024,11,浙江嘉爵摩托车制造有限公司,3222.0
2024,11,浙江华洋赛车股份有限公司,2279.0
2024,11,江门市迪豪摩托车有限公司,4999.0
2024,11,重庆嘉陵工业有限公司,9302.0
2024,11,三友控股集团银友摩托车有限公司,2263.0
2024,11,重庆银钢科技(集团)有限公司,8313.0
2024,11,宁波市龙嘉摩托车有限公司,4266.0
2024,11,济南轻骑摩托车有限公司,2588.0
2024,11,宁波市龙嘉动力科技有限公司,1980.0
2024,11,济南大隆机车工业有限公司,4521.0
2024,11,浙江森铃摩托车有限公司,1246.0
2024,11,浙江天本车业有限公司,3274.0
2024,11,重庆光宇摩托车制造有限公司,2031.0
2024,11,重庆新感觉摩托车有限公司,2320.0
2024,11,广州福羊科技有限公司,2669.0
2024,11,重庆劲扬摩托车工业有限公司,2820.0
2024,11,江苏林海动力机械集团有限公司,88.0
2024,11,增城市东阳摩托车实业有限公司,3140.0
2024,11,浙江吉铭实业有限公司,154.0
2024,11,福建省晋江市三力机车有限公司,1922.0
2024,11,西藏新珠峰摩托车有限公司,1165.0
2024,11,杭州土星动力科技有限公司,1204.0
2024,11,金翌车业有限公司,119.0
2024,11,广州番禺豪剑摩托车工业有限公司,1014.0
2024,11,重庆万虎机电有限责任公司,1412.0
2024,11,金城集团有限公司,814.0
2024,11,济南轻骑铃木摩托车有限公司,464.0
2024,11,康超集团广州摩托车制造有限公司,0.0
2024,11,江苏林芝山阳集团有限公司,98.0
2024,11,浙江日雅摩托车有限公司,4.0
2024,11,立峰集团有限公司,81.0
2024,11,宁波东方凌云车辆制造有限公司,72.0
2024,11,慈溪金轮机车制造有限公司,0.0
2024,11,广东大联统摩托车有限公司,0.0
2024,11,广州五羊摩托有限公司,0.0
2024,12,重庆隆鑫机车有限公司,141690.0
2024,12,江门市大长江集团有限公司,106403.0
2024,12,广东大冶摩托车技术有限公司,75943.0
2024,12,广州豪进摩托车股份有限公司,42814.0
2024,12,宗申产业集团有限公司,76370.0
2024,12,重庆银翔摩托车集团有限公司,45978.0
2024,12,江门市珠峰摩托车有限公司,44039.0
2024,12,新大洲本田摩托(苏州)有限公司,45919.0
2024,12,力帆实业（集团）股份有限公司,46231.0
2024,12,重庆润通智能装备有限公司,27273.0
2024,12,广州大运摩托车有限公司,19835.0
2024,12,重庆航天巴山摩托车制造有限公司,35619.0
2024,12,广州天马集团天马摩托车有限公司,13990.0
2024,12,厦门厦杏摩托有限公司,21409.0
2024,12,广州三雅摩托车有限公司,19614.0
2024,12,浙江钱江摩托股份有限公司,22226.0
2024,12,洛阳北方企业集团有限公司,15627.0
2024,12,广东星际机车科技有限公司,21244.0
2024,12,重庆鑫源摩托车股份有限公司,22354.0
2024,12,珠海珠江车业有限公司,12630.0
2024,12,鹤山国机南联摩托车工业有限公司,22195.0
2024,12,五羊-本田摩托（广州）有限公司,7999.0
2024,12,台州市王野机车有限责任公司,18528.0
2024,12,浙江春风动力股份有限公司,20363.0
2024,12,重庆望江摩托车制造有限公司,11666.0
2024,12,重庆建设机电有限责任公司,6062.0
2024,12,江门市长华集团有限公司,6100.0
2024,12,长铃集团长春摩托车工业有限公司,12072.0
2024,12,江苏众星摩托有限公司,8732.0
2024,12,常州光阳摩托车有限公司,4664.0
2024,12,江门市华龙摩托车有限公司,2649.0
2024,12,浙江嘉爵摩托车制造有限公司,3400.0
2024,12,浙江华洋赛车股份有限公司,3203.0
2024,12,江门市迪豪摩托车有限公司,4556.0
2024,12,重庆嘉陵工业有限公司,8890.0
2024,12,三友控股集团银友摩托车有限公司,5188.0
2024,12,重庆银钢科技(集团)有限公司,6957.0
2024,12,宁波市龙嘉摩托车有限公司,4403.0
2024,12,济南轻骑摩托车有限公司,3894.0
2024,12,宁波市龙嘉动力科技有限公司,194.0
2024,12,济南大隆机车工业有限公司,1864.0
2024,12,浙江天本车业有限公司,4119.0
2024,12,浙江森铃摩托车有限公司,592.0
2024,12,重庆光宇摩托车制造有限公司,3101.0
2024,12,重庆新感觉摩托车有限公司,4551.0
2024,12,广州福羊科技有限公司,2024.0
2024,12,重庆劲扬摩托车工业有限公司,2507.0
2024,12,增城市东阳摩托车实业有限公司,4129.0
2024,12,江苏林海动力机械集团有限公司,484.0
2024,12,浙江吉铭实业有限公司,735.0
2024,12,福建省晋江市三力机车有限公司,1624.0
2024,12,西藏新珠峰摩托车有限公司,868.0
2024,12,杭州土星动力科技有限公司,2174.0
2024,12,广州番禺豪剑摩托车工业有限公司,1416.0
2024,12,重庆万虎机电有限责任公司,1629.0
2024,12,金翌车业有限公司,1.0
2024,12,金城集团有限公司,1309.0
2024,12,济南轻骑铃木摩托车有限公司,480.0
2024,12,康超集团广州摩托车制造有限公司,668.0
2024,12,江苏林芝山阳集团有限公司,332.0
2024,12,浙江日雅摩托车有限公司,0.0
2024,12,立峰集团有限公司,0.0
2024,12,宁波东方凌云车辆制造有限公司,0.0
2024,12,慈溪金轮机车制造有限公司,0.0
2024,12,广东大联统摩托车有限公司,0.0
2024,12,广州五羊摩托有限公司,0.0
2025,1,重庆隆鑫机车有限公司,147417.0
2025,1,江门市大长江集团有限公司,94067.0
2025,1,广东大冶摩托车技术有限公司,76002.0
2025,1,宗申产业集团有限公司,61287.0
2025,1,重庆银翔摩托车集团有限公司,60126.0
2025,1,广州豪进摩托车股份有限公司,58081.0
2025,1,江门市珠峰摩托车有限公司,48575.0
2025,1,力帆实业（集团）股份有限公司,35581.0
2025,1,广州天马集团天马摩托车有限公司,32238.0
2025,1,新大洲本田摩托(苏州)有限公司,29582.0
2025,1,重庆润通智能装备有限公司,28279.0
2025,1,厦门厦杏摩托有限公司,23182.0
2025,1,重庆航天巴山摩托车制造有限公司,21580.0
2025,1,广州三雅摩托车有限公司,21244.0
2025,1,洛阳北方企业集团有限公司,20526.0
2025,1,珠海珠江车业有限公司,20483.0
2025,1,广州大运摩托车有限公司,20009.0
2025,1,广东星际机车科技有限公司,18304.0
2025,1,重庆鑫源摩托车股份有限公司,16605.0
2025,1,浙江钱江摩托股份有限公司,16349.0
2025,1,五羊-本田摩托（广州）有限公司,15567.0
2025,1,鹤山国机南联摩托车工业有限公司,14430.0
2025,1,长铃集团长春摩托车工业有限公司,14172.0
2025,1,重庆建设机电有限责任公司,11870.0
2025,1,浙江嘉爵摩托车制造有限公司,11781.0
2025,1,台州市王野机车有限责任公司,9859.0
2025,1,浙江春风动力股份有限公司,9220.0
2025,1,江门市长华集团有限公司,9028.0
2025,1,江苏众星摩托有限公司,8808.0
2025,1,浙江华洋赛车股份有限公司,8454.0
2025,1,重庆嘉陵工业有限公司,7552.0
2025,1,宁波市龙嘉摩托车有限公司,6791.0
2025,1,重庆望江摩托车制造有限公司,6324.0
2025,1,江门市华龙摩托车有限公司,6119.0
2025,1,广州福羊科技有限公司,5204.0
2025,1,三友控股集团银友摩托车有限公司,5054.0
2025,1,重庆银钢科技(集团)有限公司,4603.0
2025,1,江门市迪豪摩托车有限公司,4366.0
2025,1,济南大隆机车工业有限公司,4067.0
2025,1,常州光阳摩托车有限公司,4020.0
2025,1,重庆光宇摩托车制造有限公司,3936.0
2025,1,重庆劲扬摩托车工业有限公司,3936.0
2025,1,济南轻骑摩托车有限公司,2365.0
2025,1,浙江天本车业有限公司,2039.0
2025,1,福建省晋江市三力机车有限公司,2030.0
2025,1,宁波市龙嘉动力科技有限公司,1512.0
2025,1,重庆新感觉摩托车有限公司,1135.0
2025,1,金城集团有限公司,1032.0
