year,month,indicator,scope,category,type,value
2024,7,生产,三轮,100ml<排量≤150ml,排量,52935.0
2024,7,生产,三轮,150ml<排量≤250ml,排量,50875.0
2024,7,生产,二轮,250ml<排量≤400ml,排量,2308.0
2024,7,生产,三轮,400ml<排量≤750ml,排量,203.0
2024,7,生产,三轮,排量>750ml,排量,410.0
2024,7,生产,二轮,电动摩托车,排量,106603.0
2024,7,销售,总计,总计,汇总,1830935.0
2024,7,销售,二轮,跨骑式,车型,933611.0
2024,7,销售,二轮,弯梁式,车型,134272.0
2024,7,销售,二轮,踏板式,车型,548620.0
2024,7,销售,二轮,其它式,车型,0.0
2024,7,销售,二轮,排量≤50ml,排量,58981.0
2024,7,销售,二轮,50ml<排量≤60ml,排量,556.0
2024,7,销售,二轮,60ml<排量≤70ml,排量,1927.0
2024,7,销售,二轮,70ml<排量≤80ml,排量,337.0
2024,7,销售,二轮,80ml<排量≤90ml,排量,2362.0
2024,7,销售,二轮,90ml<排量≤100ml,排量,34114.0
2024,7,销售,二轮,100ml<排量≤110ml,排量,123793.0
2024,7,销售,二轮,110ml<排量≤125ml,排量,440292.0
2024,7,销售,二轮,125ml<排量≤150ml,排量,458633.0
2024,7,销售,二轮,150ml<排量≤200ml,排量,116916.0
2024,7,销售,二轮,200ml<排量≤250ml,排量,67395.0
2024,7,销售,二轮,250ml<排量≤400ml,排量,41681.0
2024,7,销售,二轮,400ml<排量≤500ml,排量,24131.0
2024,7,销售,二轮,500ml<排量≤800ml,排量,5571.0
2024,7,销售,二轮,排量>800ml,排量,1238.0
2024,7,销售,二轮,电动摩托车,排量,238576.0
2024,7,销售,三轮,正三轮,车型,214278.0
2024,7,销售,三轮,边三轮,车型,154.0
2024,7,销售,二轮,排量≤50ml,排量,120.0
2024,7,销售,三轮,50ml<排量≤100ml,排量,0.0
2024,7,销售,三轮,100ml<排量≤150ml,排量,52891.0
2024,7,销售,三轮,150ml<排量≤250ml,排量,51467.0
2024,7,销售,二轮,250ml<排量≤400ml,排量,2518.0
2024,7,销售,三轮,400ml<排量≤750ml,排量,217.0
2024,7,销售,三轮,排量>750ml,排量,413.0
2024,7,销售,二轮,电动摩托车,排量,106806.0
2024,8,生产,总计,总计,汇总,1769484.0
2024,8,生产,二轮,跨骑式,车型,869404.0
2024,8,生产,二轮,弯梁式,车型,145222.0
2024,8,生产,二轮,踏板式,车型,535094.0
2024,8,生产,二轮,其它式,车型,0.0
2024,8,生产,二轮,排量≤50ml,排量,52197.0
2024,8,生产,二轮,50ml<排量≤60ml,排量,248.0
2024,8,生产,二轮,60ml<排量≤70ml,排量,1367.0
2024,8,生产,二轮,70ml<排量≤80ml,排量,452.0
2024,8,生产,二轮,80ml<排量≤90ml,排量,1517.0
2024,8,生产,二轮,90ml<排量≤100ml,排量,29537.0
2024,8,生产,二轮,100ml<排量≤110ml,排量,147825.0
2024,8,生产,二轮,110ml<排量≤125ml,排量,449623.0
2024,8,生产,二轮,125ml<排量≤150ml,排量,391887.0
2024,8,生产,二轮,150ml<排量≤200ml,排量,119429.0
2024,8,生产,二轮,200ml<排量≤250ml,排量,60862.0
2024,8,生产,二轮,250ml<排量≤400ml,排量,40160.0
2024,8,生产,二轮,400ml<排量≤500ml,排量,24651.0
2024,8,生产,二轮,500ml<排量≤800ml,排量,4532.0
2024,8,生产,二轮,排量>800ml,排量,1909.0
2024,8,生产,二轮,电动摩托车,排量,223524.0
2024,8,生产,三轮,正三轮,车型,219748.0
2024,8,生产,三轮,边三轮,车型,16.0
2024,8,生产,二轮,排量≤50ml,排量,150.0
2024,8,生产,三轮,50ml<排量≤100ml,排量,0.0
2024,8,生产,三轮,100ml<排量≤150ml,排量,56662.0
2024,8,生产,三轮,150ml<排量≤250ml,排量,44075.0
2024,8,生产,二轮,250ml<排量≤400ml,排量,2484.0
2024,8,生产,三轮,400ml<排量≤750ml,排量,223.0
2024,8,生产,三轮,排量>750ml,排量,95.0
2024,8,生产,二轮,电动摩托车,排量,116075.0
2024,8,销售,总计,总计,汇总,1741041.0
2024,8,销售,二轮,跨骑式,车型,841251.0
2024,8,销售,二轮,弯梁式,车型,143998.0
2024,8,销售,二轮,踏板式,车型,536668.0
2024,8,销售,二轮,其它式,车型,0.0
2024,8,销售,二轮,排量≤50ml,排量,50870.0
2024,8,销售,二轮,50ml<排量≤60ml,排量,208.0
2024,8,销售,二轮,60ml<排量≤70ml,排量,1676.0
2024,8,销售,二轮,70ml<排量≤80ml,排量,443.0
2024,8,销售,二轮,80ml<排量≤90ml,排量,1759.0
2024,8,销售,二轮,90ml<排量≤100ml,排量,32280.0
2024,8,销售,二轮,100ml<排量≤110ml,排量,146844.0
2024,8,销售,二轮,110ml<排量≤125ml,排量,442575.0
2024,8,销售,二轮,125ml<排量≤150ml,排量,380184.0
2024,8,销售,二轮,150ml<排量≤200ml,排量,106551.0
2024,8,销售,二轮,200ml<排量≤250ml,排量,59364.0
2024,8,销售,二轮,250ml<排量≤400ml,排量,36626.0
2024,8,销售,二轮,400ml<排量≤500ml,排量,24061.0
2024,8,销售,二轮,500ml<排量≤800ml,排量,5740.0
2024,8,销售,二轮,排量>800ml,排量,1917.0
2024,8,销售,二轮,电动摩托车,排量,230819.0
2024,8,销售,三轮,正三轮,车型,219059.0
2024,8,销售,三轮,边三轮,车型,65.0
2024,8,销售,二轮,排量≤50ml,排量,150.0
2024,8,销售,三轮,50ml<排量≤100ml,排量,0.0
2024,8,销售,三轮,100ml<排量≤150ml,排量,56821.0
2024,8,销售,三轮,150ml<排量≤250ml,排量,44706.0
2024,8,销售,二轮,250ml<排量≤400ml,排量,2353.0
2024,8,销售,三轮,400ml<排量≤750ml,排量,235.0
2024,8,销售,三轮,排量>750ml,排量,113.0
2024,8,销售,二轮,电动摩托车,排量,114746.0
2024,9,生产,总计,总计,汇总,1802757.0
2024,9,生产,二轮,跨骑式,车型,894286.0
2024,9,生产,二轮,弯梁式,车型,137957.0
2024,9,生产,二轮,踏板式,车型,539349.0
2024,9,生产,二轮,其它式,车型,0.0
2024,9,生产,二轮,排量≤50ml,排量,43254.0
2024,9,生产,二轮,50ml<排量≤60ml,排量,0.0
2024,9,生产,二轮,60ml<排量≤70ml,排量,2340.0
2024,9,生产,二轮,70ml<排量≤80ml,排量,530.0
2024,9,生产,二轮,80ml<排量≤90ml,排量,1703.0
2024,9,生产,二轮,90ml<排量≤100ml,排量,18917.0
2024,9,生产,二轮,100ml<排量≤110ml,排量,130791.0
2024,9,生产,二轮,110ml<排量≤125ml,排量,446370.0
2024,9,生产,二轮,125ml<排量≤150ml,排量,460911.0
2024,9,生产,二轮,150ml<排量≤200ml,排量,104620.0
2024,9,生产,二轮,200ml<排量≤250ml,排量,59524.0
2024,9,生产,二轮,250ml<排量≤400ml,排量,51064.0
2024,9,生产,二轮,400ml<排量≤500ml,排量,18906.0
2024,9,生产,二轮,500ml<排量≤800ml,排量,3620.0
2024,9,生产,二轮,排量>800ml,排量,1436.0
2024,9,生产,二轮,电动摩托车,排量,227606.0
2024,9,生产,三轮,正三轮,车型,231118.0
2024,9,生产,三轮,边三轮,车型,47.0
2024,9,生产,二轮,排量≤50ml,排量,140.0
2024,9,生产,三轮,50ml<排量≤100ml,排量,0.0
2024,9,生产,三轮,100ml<排量≤150ml,排量,59221.0
2024,9,生产,三轮,150ml<排量≤250ml,排量,54130.0
2024,9,生产,二轮,250ml<排量≤400ml,排量,2703.0
2024,9,生产,三轮,400ml<排量≤750ml,排量,352.0
2024,9,生产,三轮,排量>750ml,排量,126.0
2024,9,生产,二轮,电动摩托车,排量,114493.0
2024,9,销售,总计,总计,汇总,1854714.0
2024,9,销售,二轮,跨骑式,车型,930604.0
2024,9,销售,二轮,弯梁式,车型,140931.0
2024,9,销售,二轮,踏板式,车型,553678.0
2024,9,销售,二轮,其它式,车型,0.0
2024,9,销售,二轮,排量≤50ml,排量,47874.0
2024,9,销售,二轮,50ml<排量≤60ml,排量,110.0
2024,9,销售,二轮,60ml<排量≤70ml,排量,2008.0
2024,9,销售,二轮,70ml<排量≤80ml,排量,522.0
2024,9,销售,二轮,80ml<排量≤90ml,排量,1657.0
2024,9,销售,二轮,90ml<排量≤100ml,排量,21559.0
2024,9,销售,二轮,100ml<排量≤110ml,排量,140953.0
2024,9,销售,二轮,110ml<排量≤125ml,排量,463189.0
2024,9,销售,二轮,125ml<排量≤150ml,排量,460270.0
2024,9,销售,二轮,150ml<排量≤200ml,排量,114687.0
2024,9,销售,二轮,200ml<排量≤250ml,排量,60506.0
2024,9,销售,二轮,250ml<排量≤400ml,排量,50750.0
2024,9,销售,二轮,400ml<排量≤500ml,排量,20680.0
2024,9,销售,二轮,500ml<排量≤800ml,排量,3692.0
2024,9,销售,二轮,排量>800ml,排量,1435.0
2024,9,销售,二轮,电动摩托车,排量,235321.0
2024,9,销售,三轮,正三轮,车型,229428.0
2024,9,销售,三轮,边三轮,车型,73.0
2024,9,销售,二轮,排量≤50ml,排量,140.0
2024,9,销售,三轮,50ml<排量≤100ml,排量,0.0
2024,9,销售,三轮,100ml<排量≤150ml,排量,59057.0
2024,9,销售,三轮,150ml<排量≤250ml,排量,52967.0
2024,9,销售,二轮,250ml<排量≤400ml,排量,2733.0
2024,9,销售,三轮,400ml<排量≤750ml,排量,352.0
2024,9,销售,三轮,排量>750ml,排量,137.0
2024,9,销售,二轮,电动摩托车,排量,114115.0
2024,10,生产,总计,总计,汇总,1600156.0
2024,10,生产,二轮,跨骑式,车型,822280.0
2024,10,生产,二轮,弯梁式,车型,146303.0
2024,10,生产,二轮,踏板式,车型,391212.0
2024,10,生产,二轮,其它式,车型,0.0
2024,10,生产,二轮,排量≤50ml,排量,34403.0
2024,10,生产,二轮,50ml<排量≤60ml,排量,526.0
2024,10,生产,二轮,60ml<排量≤70ml,排量,3137.0
2024,10,生产,二轮,70ml<排量≤80ml,排量,531.0
2024,10,生产,二轮,80ml<排量≤90ml,排量,3555.0
2024,10,生产,二轮,90ml<排量≤100ml,排量,19478.0
2024,10,生产,二轮,100ml<排量≤110ml,排量,135270.0
2024,10,生产,二轮,110ml<排量≤125ml,排量,412009.0
2024,10,生产,二轮,125ml<排量≤150ml,排量,393850.0
2024,10,生产,二轮,150ml<排量≤200ml,排量,106815.0
2024,10,生产,二轮,200ml<排量≤250ml,排量,51929.0
2024,10,生产,二轮,250ml<排量≤400ml,排量,33905.0
2024,10,生产,二轮,400ml<排量≤500ml,排量,14991.0
2024,10,生产,二轮,500ml<排量≤800ml,排量,9339.0
2024,10,生产,二轮,排量>800ml,排量,830.0
2024,10,生产,二轮,电动摩托车,排量,139227.0
2024,10,生产,三轮,正三轮,车型,240352.0
2024,10,生产,三轮,边三轮,车型,9.0
2024,10,生产,二轮,排量≤50ml,排量,135.0
2024,10,生产,三轮,50ml<排量≤100ml,排量,0.0
2024,10,生产,三轮,100ml<排量≤150ml,排量,59005.0
2024,10,生产,三轮,150ml<排量≤250ml,排量,52913.0
2024,10,生产,二轮,250ml<排量≤400ml,排量,2939.0
2024,10,生产,三轮,400ml<排量≤750ml,排量,250.0
2024,10,生产,三轮,排量>750ml,排量,254.0
2024,10,生产,二轮,电动摩托车,排量,124865.0
2024,10,销售,总计,总计,汇总,1575794.0
2024,10,销售,二轮,跨骑式,车型,807061.0
2024,10,销售,二轮,弯梁式,车型,146121.0
2024,10,销售,二轮,踏板式,车型,381823.0
2024,10,销售,二轮,其它式,车型,0.0
2024,10,销售,二轮,排量≤50ml,排量,35090.0
2024,10,销售,二轮,50ml<排量≤60ml,排量,425.0
2024,10,销售,二轮,60ml<排量≤70ml,排量,3560.0
2024,10,销售,二轮,70ml<排量≤80ml,排量,534.0
2024,10,销售,二轮,80ml<排量≤90ml,排量,3662.0
2024,10,销售,二轮,90ml<排量≤100ml,排量,20137.0
2024,10,销售,二轮,100ml<排量≤110ml,排量,133928.0
2024,10,销售,二轮,110ml<排量≤125ml,排量,407058.0
2024,10,销售,二轮,125ml<排量≤150ml,排量,389749.0
2024,10,销售,二轮,150ml<排量≤200ml,排量,102311.0
2024,10,销售,二轮,200ml<排量≤250ml,排量,43924.0
2024,10,销售,二轮,250ml<排量≤400ml,排量,39422.0
2024,10,销售,二轮,400ml<排量≤500ml,排量,11251.0
2024,10,销售,二轮,500ml<排量≤800ml,排量,9502.0
2024,10,销售,二轮,排量>800ml,排量,873.0
2024,10,销售,二轮,电动摩托车,排量,133579.0
2024,10,销售,三轮,正三轮,车型,240768.0
2024,10,销售,三轮,边三轮,车型,21.0
2024,10,销售,二轮,排量≤50ml,排量,135.0
2024,10,销售,三轮,50ml<排量≤100ml,排量,1.0
2024,10,销售,三轮,100ml<排量≤150ml,排量,58401.0
2024,10,销售,三轮,150ml<排量≤250ml,排量,53621.0
2024,10,销售,二轮,250ml<排量≤400ml,排量,2749.0
2024,10,销售,三轮,400ml<排量≤750ml,排量,74.0
2024,10,销售,三轮,排量>750ml,排量,254.0
2024,10,销售,二轮,电动摩托车,排量,125554.0
2024,11,生产,总计,总计,汇总,1662608.0
2024,11,生产,二轮,跨骑式,车型,879694.0
2024,11,生产,二轮,弯梁式,车型,152555.0
2024,11,生产,二轮,踏板式,车型,391486.0
2024,11,生产,二轮,其它式,车型,0.0
2024,11,生产,二轮,排量≤50ml,排量,38046.0
2024,11,生产,二轮,50ml<排量≤60ml,排量,342.0
2024,11,生产,二轮,60ml<排量≤70ml,排量,1915.0
2024,11,生产,二轮,70ml<排量≤80ml,排量,428.0
2024,11,生产,二轮,80ml<排量≤90ml,排量,1753.0
2024,11,生产,二轮,90ml<排量≤100ml,排量,26427.0
2024,11,生产,二轮,100ml<排量≤110ml,排量,153681.0
2024,11,生产,二轮,110ml<排量≤125ml,排量,443391.0
2024,11,生产,二轮,125ml<排量≤150ml,排量,377028.0
2024,11,生产,二轮,150ml<排量≤200ml,排量,128028.0
2024,11,生产,二轮,200ml<排量≤250ml,排量,42930.0
2024,11,生产,二轮,250ml<排量≤400ml,排量,35603.0
2024,11,生产,二轮,400ml<排量≤500ml,排量,14879.0
2024,11,生产,二轮,500ml<排量≤800ml,排量,10815.0
2024,11,生产,二轮,排量>800ml,排量,1173.0
2024,11,生产,二轮,电动摩托车,排量,147296.0
2024,11,生产,三轮,正三轮,车型,238801.0
2024,11,生产,三轮,边三轮,车型,72.0
2024,11,生产,二轮,排量≤50ml,排量,120.0
2024,11,生产,三轮,50ml<排量≤100ml,排量,0.0
2024,11,生产,三轮,100ml<排量≤150ml,排量,49757.0
2024,11,生产,三轮,150ml<排量≤250ml,排量,65169.0
2024,11,生产,二轮,250ml<排量≤400ml,排量,3198.0
2024,11,生产,三轮,400ml<排量≤750ml,排量,461.0
2024,11,生产,三轮,排量>750ml,排量,14.0
2024,11,生产,二轮,电动摩托车,排量,120154.0
2024,11,销售,总计,总计,汇总,1646996.0
2024,11,销售,二轮,跨骑式,车型,877684.0
2024,11,销售,二轮,弯梁式,车型,147765.0
2024,11,销售,二轮,踏板式,车型,381929.0
2024,11,销售,二轮,其它式,车型,0.0
2024,11,销售,二轮,排量≤50ml,排量,34810.0
2024,11,销售,二轮,50ml<排量≤60ml,排量,384.0
2024,11,销售,二轮,60ml<排量≤70ml,排量,1783.0
2024,11,销售,二轮,70ml<排量≤80ml,排量,423.0
2024,11,销售,二轮,80ml<排量≤90ml,排量,1764.0
2024,11,销售,二轮,90ml<排量≤100ml,排量,26538.0
2024,11,销售,二轮,100ml<排量≤110ml,排量,147938.0
2024,11,销售,二轮,110ml<排量≤125ml,排量,443345.0
2024,11,销售,二轮,125ml<排量≤150ml,排量,374166.0
2024,11,销售,二轮,150ml<排量≤200ml,排量,127341.0
2024,11,销售,二轮,200ml<排量≤250ml,排量,45057.0
2024,11,销售,二轮,250ml<排量≤400ml,排量,31245.0
2024,11,销售,二轮,400ml<排量≤500ml,排量,14291.0
2024,11,销售,二轮,500ml<排量≤800ml,排量,8254.0
2024,11,销售,二轮,排量>800ml,排量,1021.0
2024,11,销售,二轮,电动摩托车,排量,149018.0
2024,11,销售,三轮,正三轮,车型,239529.0
2024,11,销售,三轮,边三轮,车型,89.0
2024,11,销售,二轮,排量≤50ml,排量,120.0
2024,11,销售,三轮,50ml<排量≤100ml,排量,0.0
2024,11,销售,三轮,100ml<排量≤150ml,排量,49779.0
2024,11,销售,三轮,150ml<排量≤250ml,排量,66106.0
2024,11,销售,二轮,250ml<排量≤400ml,排量,3272.0
2024,11,销售,三轮,400ml<排量≤750ml,排量,220.0
2024,11,销售,三轮,排量>750ml,排量,14.0
2024,11,销售,二轮,电动摩托车,排量,120107.0
2024,12,生产,总计,总计,汇总,1815386.0
2024,12,生产,二轮,跨骑式,车型,956293.0
2024,12,生产,二轮,弯梁式,车型,179312.0
2024,12,生产,二轮,踏板式,车型,438315.0
2024,12,生产,二轮,其它式,车型,0.0
2024,12,生产,二轮,排量≤50ml,排量,38674.0
2024,12,生产,二轮,50ml<排量≤60ml,排量,307.0
2024,12,生产,二轮,60ml<排量≤70ml,排量,2968.0
2024,12,生产,二轮,70ml<排量≤80ml,排量,446.0
2024,12,生产,二轮,80ml<排量≤90ml,排量,1739.0
2024,12,生产,二轮,90ml<排量≤100ml,排量,24431.0
2024,12,生产,二轮,100ml<排量≤110ml,排量,160293.0
2024,12,生产,二轮,110ml<排量≤125ml,排量,505948.0
2024,12,生产,二轮,125ml<排量≤150ml,排量,432677.0
2024,12,生产,二轮,150ml<排量≤200ml,排量,128286.0
2024,12,生产,二轮,200ml<排量≤250ml,排量,40087.0
2024,12,生产,二轮,250ml<排量≤400ml,排量,38115.0
2024,12,生产,二轮,400ml<排量≤500ml,排量,12637.0
2024,12,生产,二轮,500ml<排量≤800ml,排量,16739.0
2024,12,生产,二轮,排量>800ml,排量,2194.0
2024,12,生产,二轮,电动摩托车,排量,168379.0
2024,12,生产,三轮,正三轮,车型,241465.0
2024,12,生产,三轮,边三轮,车型,1.0
2024,12,生产,二轮,排量≤50ml,排量,110.0
2024,12,生产,三轮,50ml<排量≤100ml,排量,10.0
2024,12,生产,三轮,100ml<排量≤150ml,排量,68464.0
2024,12,生产,三轮,150ml<排量≤250ml,排量,64126.0
2024,12,生产,二轮,250ml<排量≤400ml,排量,3657.0
2024,12,生产,三轮,400ml<排量≤750ml,排量,335.0
2024,12,生产,三轮,排量>750ml,排量,175.0
2024,12,生产,二轮,电动摩托车,排量,104589.0
2024,12,销售,总计,总计,汇总,1758244.0
2024,12,销售,二轮,跨骑式,车型,936491.0
2024,12,销售,二轮,弯梁式,车型,167855.0
2024,12,销售,二轮,踏板式,车型,414712.0
2024,12,销售,二轮,其它式,车型,0.0
2024,12,销售,二轮,排量≤50ml,排量,38077.0
2024,12,销售,二轮,50ml<排量≤60ml,排量,315.0
2024,12,销售,二轮,60ml<排量≤70ml,排量,2538.0
2024,12,销售,二轮,70ml<排量≤80ml,排量,449.0
2024,12,销售,二轮,80ml<排量≤90ml,排量,625.0
2024,12,销售,二轮,90ml<排量≤100ml,排量,25196.0
2024,12,销售,二轮,100ml<排量≤110ml,排量,162212.0
2024,12,销售,二轮,110ml<排量≤125ml,排量,479739.0
2024,12,销售,二轮,125ml<排量≤150ml,排量,412370.0
2024,12,销售,二轮,150ml<排量≤200ml,排量,129822.0
2024,12,销售,二轮,200ml<排量≤250ml,排量,41039.0
2024,12,销售,二轮,250ml<排量≤400ml,排量,38798.0
2024,12,销售,二轮,400ml<排量≤500ml,排量,19471.0
2024,12,销售,二轮,500ml<排量≤800ml,排量,7832.0
2024,12,销售,二轮,排量>800ml,排量,1598.0
2024,12,销售,二轮,电动摩托车,排量,158977.0
2024,12,销售,三轮,正三轮,车型,239174.0
2024,12,销售,三轮,边三轮,车型,12.0
2024,12,销售,二轮,排量≤50ml,排量,110.0
2024,12,销售,三轮,50ml<排量≤100ml,排量,6.0
2024,12,销售,三轮,100ml<排量≤150ml,排量,66027.0
2024,12,销售,三轮,150ml<排量≤250ml,排量,61999.0
2024,12,销售,二轮,250ml<排量≤400ml,排量,3992.0
2024,12,销售,三轮,400ml<排量≤750ml,排量,753.0
2024,12,销售,三轮,排量>750ml,排量,177.0
2024,12,销售,二轮,电动摩托车,排量,106122.0
2025,1,生产,总计,总计,汇总,1571913.0
2025,1,生产,二轮,跨骑式,车型,882636.0
2025,1,生产,二轮,弯梁式,车型,140058.0
2025,1,生产,二轮,踏板式,车型,384949.0
2025,1,生产,二轮,其它式,车型,0.0
2025,1,生产,二轮,排量≤50ml,排量,54101.0
2025,1,生产,二轮,50ml<排量≤60ml,排量,128.0
2025,1,生产,二轮,60ml<排量≤70ml,排量,877.0
2025,1,生产,二轮,70ml<排量≤80ml,排量,189.0
2025,1,生产,二轮,80ml<排量≤90ml,排量,399.0
2025,1,生产,二轮,90ml<排量≤100ml,排量,23406.0
2025,1,生产,二轮,100ml<排量≤110ml,排量,128901.0
2025,1,生产,二轮,110ml<排量≤125ml,排量,437851.0
2025,1,生产,二轮,125ml<排量≤150ml,排量,392634.0
2025,1,生产,二轮,150ml<排量≤200ml,排量,121098.0
2025,1,生产,二轮,200ml<排量≤250ml,排量,41920.0
2025,1,生产,二轮,250ml<排量≤400ml,排量,39755.0
2025,1,生产,二轮,400ml<排量≤500ml,排量,9133.0
2025,1,生产,二轮,500ml<排量≤800ml,排量,12811.0
2025,1,生产,二轮,排量>800ml,排量,2689.0
2025,1,生产,二轮,电动摩托车,排量,141751.0
2025,1,生产,三轮,正三轮,车型,164266.0
2025,1,生产,三轮,边三轮,车型,4.0
2025,1,生产,二轮,排量≤50ml,排量,50.0
2025,1,生产,三轮,50ml<排量≤100ml,排量,0.0
2025,1,生产,三轮,100ml<排量≤150ml,排量,52281.0
2025,1,生产,三轮,150ml<排量≤250ml,排量,43537.0
2025,1,生产,二轮,250ml<排量≤400ml,排量,2680.0
2025,1,生产,三轮,400ml<排量≤750ml,排量,253.0
2025,1,生产,三轮,排量>750ml,排量,113.0
2025,1,生产,二轮,电动摩托车,排量,65356.0
2025,1,销售,总计,总计,汇总,1597460.0
2025,1,销售,二轮,跨骑式,车型,879147.0
2025,1,销售,二轮,弯梁式,车型,155798.0
2025,1,销售,二轮,踏板式,车型,390496.0
2025,1,销售,二轮,其它式,车型,0.0
2025,1,销售,二轮,排量≤50ml,排量,55422.0
2025,1,销售,二轮,50ml<排量≤60ml,排量,143.0
2025,1,销售,二轮,60ml<排量≤70ml,排量,1112.0
2025,1,销售,二轮,70ml<排量≤80ml,排量,182.0
2025,1,销售,二轮,80ml<排量≤90ml,排量,1572.0
2025,1,销售,二轮,90ml<排量≤100ml,排量,22452.0
2025,1,销售,二轮,100ml<排量≤110ml,排量,142350.0
2025,1,销售,二轮,110ml<排量≤125ml,排量,450381.0
2025,1,销售,二轮,125ml<排量≤150ml,排量,396634.0
2025,1,销售,二轮,150ml<排量≤200ml,排量,110649.0
2025,1,销售,二轮,200ml<排量≤250ml,排量,38726.0
2025,1,销售,二轮,250ml<排量≤400ml,排量,35065.0
2025,1,销售,二轮,400ml<排量≤500ml,排量,9514.0
2025,1,销售,二轮,500ml<排量≤800ml,排量,12368.0
2025,1,销售,二轮,排量>800ml,排量,2044.0
2025,1,销售,二轮,电动摩托车,排量,146827.0
2025,1,销售,三轮,正三轮,车型,172012.0
2025,1,销售,三轮,边三轮,车型,7.0
2025,1,销售,二轮,排量≤50ml,排量,50.0
2025,1,销售,三轮,50ml<排量≤100ml,排量,0.0
2025,1,销售,三轮,100ml<排量≤150ml,排量,54618.0
2025,1,销售,三轮,150ml<排量≤250ml,排量,46719.0
2025,1,销售,二轮,250ml<排量≤400ml,排量,2648.0
2025,1,销售,三轮,400ml<排量≤750ml,排量,255.0
2025,1,销售,三轮,排量>750ml,排量,112.0
2025,1,销售,二轮,电动摩托车,排量,67617.0
2025,2,生产,总计,总计,汇总,1327006.0
2025,2,生产,二轮,跨骑式,车型,665706.0
2025,2,生产,二轮,弯梁式,车型,134912.0
2025,2,生产,二轮,踏板式,车型,357453.0
2025,2,生产,二轮,其它式,车型,0.0
2025,2,生产,二轮,排量≤50ml,排量,36130.0
2025,2,生产,二轮,50ml<排量≤60ml,排量,170.0
2025,2,生产,二轮,60ml<排量≤70ml,排量,505.0
2025,2,生产,二轮,70ml<排量≤80ml,排量,212.0
2025,2,生产,二轮,80ml<排量≤90ml,排量,96.0
2025,2,生产,二轮,90ml<排量≤100ml,排量,18391.0
2025,2,生产,二轮,100ml<排量≤110ml,排量,122581.0
2025,2,生产,二轮,110ml<排量≤125ml,排量,371013.0
2025,2,生产,二轮,125ml<排量≤150ml,排量,276895.0
2025,2,生产,二轮,150ml<排量≤200ml,排量,73878.0
2025,2,生产,二轮,200ml<排量≤250ml,排量,31280.0
2025,2,生产,二轮,250ml<排量≤400ml,排量,35129.0
2025,2,生产,二轮,400ml<排量≤500ml,排量,10682.0
2025,2,生产,二轮,500ml<排量≤800ml,排量,7893.0
2025,2,生产,二轮,排量>800ml,排量,1339.0
2025,2,生产,二轮,电动摩托车,排量,171877.0
2025,2,生产,三轮,正三轮,车型,168934.0
2025,2,生产,三轮,边三轮,车型,1.0
2025,2,生产,二轮,排量≤50ml,排量,80.0
2025,2,生产,三轮,50ml<排量≤100ml,排量,0.0
2025,2,生产,三轮,100ml<排量≤150ml,排量,45951.0
2025,2,生产,三轮,150ml<排量≤250ml,排量,42742.0
2025,2,生产,二轮,250ml<排量≤400ml,排量,1950.0
2025,2,生产,三轮,400ml<排量≤750ml,排量,490.0
2025,2,生产,三轮,排量>750ml,排量,111.0
2025,2,生产,二轮,电动摩托车,排量,77611.0
2025,2,销售,总计,总计,汇总,1359113.0
2025,2,销售,二轮,跨骑式,车型,697920.0
2025,2,销售,二轮,弯梁式,车型,129529.0
2025,2,销售,二轮,踏板式,车型,368243.0
2025,2,销售,二轮,其它式,车型,0.0
2025,2,销售,二轮,排量≤50ml,排量,37569.0
2025,2,销售,二轮,50ml<排量≤60ml,排量,12.0
2025,2,销售,二轮,60ml<排量≤70ml,排量,510.0
2025,2,销售,二轮,70ml<排量≤80ml,排量,215.0
2025,2,销售,二轮,80ml<排量≤90ml,排量,100.0
2025,2,销售,二轮,90ml<排量≤100ml,排量,19892.0
2025,2,销售,二轮,100ml<排量≤110ml,排量,116696.0
2025,2,销售,二轮,110ml<排量≤125ml,排量,392187.0
2025,2,销售,二轮,125ml<排量≤150ml,排量,281076.0
2025,2,销售,二轮,150ml<排量≤200ml,排量,88525.0
2025,2,销售,二轮,200ml<排量≤250ml,排量,34337.0
2025,2,销售,二轮,250ml<排量≤400ml,排量,37655.0
2025,2,销售,二轮,400ml<排量≤500ml,排量,10216.0
2025,2,销售,二轮,500ml<排量≤800ml,排量,7619.0
2025,2,销售,二轮,排量>800ml,排量,2209.0
2025,2,销售,二轮,电动摩托车,排量,166874.0
2025,2,销售,三轮,正三轮,车型,163412.0
2025,2,销售,三轮,边三轮,车型,9.0
2025,2,销售,二轮,排量≤50ml,排量,80.0
2025,2,销售,三轮,50ml<排量≤100ml,排量,0.0
2025,2,销售,三轮,100ml<排量≤150ml,排量,44165.0
2025,2,销售,三轮,150ml<排量≤250ml,排量,40891.0
2025,2,销售,二轮,250ml<排量≤400ml,排量,2055.0
2025,2,销售,三轮,400ml<排量≤750ml,排量,490.0
2025,2,销售,三轮,排量>750ml,排量,112.0
2025,2,销售,二轮,电动摩托车,排量,75628.0
2025,3,生产,总计,总计,汇总,1960673.0
2025,3,生产,二轮,跨骑式,车型,1000736.0
2025,3,生产,二轮,弯梁式,车型,180286.0
2025,3,生产,二轮,踏板式,车型,531856.0
2025,3,生产,二轮,其它式,车型,0.0
2025,3,生产,二轮,排量≤50ml,排量,77947.0
2025,3,生产,二轮,50ml<排量≤60ml,排量,2497.0
