year,month,indicator,scope,category,type,value
2017,11,销售,三轮,排量≤50ml,排量,0.0
2017,11,销售,三轮,电动摩托车,排量,318.0
2017,11,销售,三轮,三轮,汇总,169240.0
2017,11,销售,三轮,正三轮,车型,169167.0
2017,11,销售,三轮,边三轮,车型,73.0
2017,11,销售,二轮,100ml<排量≤110ml,排量,215241.0
2017,11,销售,二轮,110ml<排量≤125ml,排量,525368.0
2017,11,销售,二轮,125ml<排量≤150ml,排量,341290.0
2017,11,销售,二轮,150ml<排量≤250ml,排量,66682.0
2017,11,销售,二轮,250ml<排量≤400ml,排量,4754.0
2017,11,销售,二轮,400ml<排量≤750ml,排量,2440.0
2017,11,销售,二轮,50ml<排量≤60ml,排量,0.0
2017,11,销售,二轮,60ml<排量≤70ml,排量,7304.0
2017,11,销售,二轮,70ml<排量≤80ml,排量,2049.0
2017,11,销售,二轮,80ml<排量≤90ml,排量,6050.0
2017,11,销售,二轮,90ml<排量≤100ml,排量,69115.0
2017,11,销售,二轮,排量>750ml,排量,0.0
2017,11,销售,二轮,排量≤50ml,排量,43180.0
2017,11,销售,二轮,电动摩托车,排量,6449.0
2017,11,销售,二轮,二轮,汇总,1289922.0
2017,11,销售,二轮,其它式,车型,0.0
2017,11,销售,二轮,弯梁式,车型,218178.0
2017,11,销售,二轮,踏板式,车型,313121.0
2017,11,销售,二轮,骑式式,车型,758623.0
2017,11,销售,总计,总计,汇总,1459162.0
2017,12,生产,三轮,125ml<排量≤150ml,排量,98018.0
2017,12,生产,三轮,150ml<排量≤250ml,排量,62749.0
2017,12,生产,三轮,250ml<排量≤400ml,排量,713.0
2017,12,生产,三轮,400ml<排量≤750ml,排量,977.0
2017,12,生产,三轮,50ml<排量≤100ml,排量,331.0
2017,12,生产,三轮,排量>750ml,排量,831.0
2017,12,生产,三轮,排量≤50ml,排量,0.0
2017,12,生产,三轮,电动摩托车,排量,239.0
2017,12,生产,三轮,三轮,汇总,163858.0
2017,12,生产,三轮,正三轮,车型,163816.0
2017,12,生产,三轮,边三轮,车型,42.0
2017,12,生产,二轮,100ml<排量≤110ml,排量,258791.0
2017,12,生产,二轮,110ml<排量≤125ml,排量,558083.0
2017,12,生产,二轮,125ml<排量≤150ml,排量,338267.0
2017,12,生产,二轮,150ml<排量≤250ml,排量,77241.0
2017,12,生产,二轮,250ml<排量≤400ml,排量,5520.0
2017,12,生产,二轮,400ml<排量≤750ml,排量,3041.0
2017,12,生产,二轮,50ml<排量≤60ml,排量,0.0
2017,12,生产,二轮,60ml<排量≤70ml,排量,8175.0
2017,12,生产,二轮,70ml<排量≤80ml,排量,1270.0
2017,12,生产,二轮,80ml<排量≤90ml,排量,4265.0
2017,12,生产,二轮,90ml<排量≤100ml,排量,76155.0
2017,12,生产,二轮,排量>750ml,排量,0.0
2017,12,生产,二轮,排量≤50ml,排量,48603.0
2017,12,生产,二轮,电动摩托车,排量,4380.0
2017,12,生产,二轮,二轮,汇总,1383791.0
2017,12,生产,二轮,其它式,车型,0.0
2017,12,生产,二轮,弯梁式,车型,229158.0
2017,12,生产,二轮,踏板式,车型,349560.0
2017,12,生产,二轮,骑式式,车型,805073.0
2017,12,生产,总计,总计,汇总,1547649.0
2017,12,销售,三轮,125ml<排量≤150ml,排量,99480.0
2017,12,销售,三轮,150ml<排量≤250ml,排量,61320.0
2017,12,销售,三轮,250ml<排量≤400ml,排量,742.0
2017,12,销售,三轮,400ml<排量≤750ml,排量,975.0
2017,12,销售,三轮,50ml<排量≤100ml,排量,422.0
2017,12,销售,三轮,排量>750ml,排量,860.0
2017,12,销售,三轮,排量≤50ml,排量,0.0
2017,12,销售,三轮,电动摩托车,排量,239.0
2017,12,销售,三轮,三轮,汇总,164038.0
2017,12,销售,三轮,正三轮,车型,164004.0
2017,12,销售,三轮,边三轮,车型,34.0
2017,12,销售,二轮,100ml<排量≤110ml,排量,242097.0
2017,12,销售,二轮,110ml<排量≤125ml,排量,532535.0
2017,12,销售,二轮,125ml<排量≤150ml,排量,344832.0
2017,12,销售,二轮,150ml<排量≤250ml,排量,75670.0
2017,12,销售,二轮,250ml<排量≤400ml,排量,4170.0
2017,12,销售,二轮,400ml<排量≤750ml,排量,2944.0
2017,12,销售,二轮,50ml<排量≤60ml,排量,0.0
2017,12,销售,二轮,60ml<排量≤70ml,排量,8111.0
2017,12,销售,二轮,70ml<排量≤80ml,排量,1456.0
2017,12,销售,二轮,80ml<排量≤90ml,排量,4248.0
2017,12,销售,二轮,90ml<排量≤100ml,排量,80683.0
2017,12,销售,二轮,排量>750ml,排量,0.0
2017,12,销售,二轮,排量≤50ml,排量,48076.0
2017,12,销售,二轮,电动摩托车,排量,3514.0
2017,12,销售,二轮,二轮,汇总,1348336.0
2017,12,销售,二轮,其它式,车型,0.0
2017,12,销售,二轮,弯梁式,车型,210910.0
2017,12,销售,二轮,踏板式,车型,342045.0
2017,12,销售,二轮,骑式式,车型,795381.0
2017,12,销售,总计,总计,汇总,1512374.0
2018,1,生产,三轮,125ml<排量≤150ml,排量,81114.0
2018,1,生产,三轮,150ml<排量≤250ml,排量,56032.0
2018,1,生产,三轮,250ml<排量≤400ml,排量,1077.0
2018,1,生产,三轮,400ml<排量≤750ml,排量,530.0
2018,1,生产,三轮,50ml<排量≤100ml,排量,701.0
2018,1,生产,三轮,排量>750ml,排量,835.0
2018,1,生产,三轮,排量≤50ml,排量,0.0
2018,1,生产,三轮,电动摩托车,排量,178.0
2018,1,生产,三轮,三轮,汇总,140467.0
2018,1,生产,三轮,正三轮,车型,139838.0
2018,1,生产,三轮,边三轮,车型,629.0
2018,1,生产,二轮,100ml<排量≤110ml,排量,228206.0
2018,1,生产,二轮,110ml<排量≤125ml,排量,559946.0
2018,1,生产,二轮,125ml<排量≤150ml,排量,323925.0
2018,1,生产,二轮,150ml<排量≤250ml,排量,79872.0
2018,1,生产,二轮,250ml<排量≤400ml,排量,5933.0
2018,1,生产,二轮,400ml<排量≤750ml,排量,3696.0
2018,1,生产,二轮,50ml<排量≤60ml,排量,0.0
2018,1,生产,二轮,60ml<排量≤70ml,排量,6985.0
2018,1,生产,二轮,70ml<排量≤80ml,排量,3552.0
2018,1,生产,二轮,80ml<排量≤90ml,排量,3091.0
2018,1,生产,二轮,90ml<排量≤100ml,排量,62975.0
2018,1,生产,二轮,排量>750ml,排量,0.0
2018,1,生产,二轮,排量≤50ml,排量,64165.0
2018,1,生产,二轮,电动摩托车,排量,8299.0
2018,1,生产,二轮,二轮,汇总,1350645.0
2018,1,生产,二轮,其它式,车型,0.0
2018,1,生产,二轮,弯梁式,车型,255097.0
2018,1,生产,二轮,踏板式,车型,309192.0
2018,1,生产,二轮,骑式式,车型,786356.0
2018,1,生产,总计,总计,汇总,1491112.0
2018,1,销售,三轮,125ml<排量≤150ml,排量,80909.0
2018,1,销售,三轮,150ml<排量≤250ml,排量,57072.0
2018,1,销售,三轮,250ml<排量≤400ml,排量,1065.0
2018,1,销售,三轮,400ml<排量≤750ml,排量,549.0
2018,1,销售,三轮,50ml<排量≤100ml,排量,701.0
2018,1,销售,三轮,排量>750ml,排量,744.0
2018,1,销售,三轮,排量≤50ml,排量,0.0
2018,1,销售,三轮,电动摩托车,排量,178.0
2018,1,销售,三轮,三轮,汇总,141218.0
2018,1,销售,三轮,正三轮,车型,140596.0
2018,1,销售,三轮,边三轮,车型,622.0
2018,1,销售,二轮,100ml<排量≤110ml,排量,226165.0
2018,1,销售,二轮,110ml<排量≤125ml,排量,559012.0
2018,1,销售,二轮,125ml<排量≤150ml,排量,310339.0
2018,1,销售,二轮,150ml<排量≤250ml,排量,80794.0
2018,1,销售,二轮,250ml<排量≤400ml,排量,5422.0
2018,1,销售,二轮,400ml<排量≤750ml,排量,3511.0
2018,1,销售,二轮,50ml<排量≤60ml,排量,0.0
2018,1,销售,二轮,60ml<排量≤70ml,排量,6851.0
2018,1,销售,二轮,70ml<排量≤80ml,排量,3552.0
2018,1,销售,二轮,80ml<排量≤90ml,排量,2463.0
2018,1,销售,二轮,90ml<排量≤100ml,排量,64113.0
2018,1,销售,二轮,排量>750ml,排量,1.0
2018,1,销售,二轮,排量≤50ml,排量,64259.0
2018,1,销售,二轮,电动摩托车,排量,8295.0
2018,1,销售,二轮,二轮,汇总,1334777.0
2018,1,销售,二轮,其它式,车型,0.0
2018,1,销售,二轮,弯梁式,车型,256482.0
2018,1,销售,二轮,踏板式,车型,304999.0
2018,1,销售,二轮,骑式式,车型,773296.0
2018,1,销售,总计,总计,汇总,1475995.0
2018,2,生产,三轮,125ml<排量≤150ml,排量,46923.0
2018,2,生产,三轮,150ml<排量≤250ml,排量,41624.0
2018,2,生产,三轮,250ml<排量≤400ml,排量,388.0
2018,2,生产,三轮,400ml<排量≤750ml,排量,276.0
2018,2,生产,三轮,50ml<排量≤100ml,排量,57.0
2018,2,生产,三轮,排量>750ml,排量,319.0
2018,2,生产,三轮,排量≤50ml,排量,0.0
2018,2,生产,三轮,电动摩托车,排量,54.0
2018,2,生产,三轮,三轮,汇总,89641.0
2018,2,生产,三轮,正三轮,车型,89610.0
2018,2,生产,三轮,边三轮,车型,31.0
2018,2,生产,二轮,100ml<排量≤110ml,排量,130993.0
2018,2,生产,二轮,110ml<排量≤125ml,排量,357844.0
2018,2,生产,二轮,125ml<排量≤150ml,排量,190574.0
2018,2,生产,二轮,150ml<排量≤250ml,排量,51635.0
2018,2,生产,二轮,250ml<排量≤400ml,排量,2314.0
2018,2,生产,二轮,400ml<排量≤750ml,排量,2156.0
2018,2,生产,二轮,50ml<排量≤60ml,排量,0.0
2018,2,生产,二轮,60ml<排量≤70ml,排量,6273.0
2018,2,生产,二轮,70ml<排量≤80ml,排量,559.0
2018,2,生产,二轮,80ml<排量≤90ml,排量,2842.0
2018,2,生产,二轮,90ml<排量≤100ml,排量,44861.0
2018,2,生产,二轮,排量>750ml,排量,0.0
2018,2,生产,二轮,排量≤50ml,排量,35742.0
2018,2,生产,二轮,电动摩托车,排量,2986.0
2018,2,生产,二轮,二轮,汇总,828779.0
2018,2,生产,二轮,其它式,车型,0.0
2018,2,生产,二轮,弯梁式,车型,148465.0
2018,2,生产,二轮,踏板式,车型,184665.0
2018,2,生产,二轮,骑式式,车型,495649.0
2018,2,生产,总计,总计,汇总,918420.0
2018,2,销售,三轮,125ml<排量≤150ml,排量,44787.0
2018,2,销售,三轮,150ml<排量≤250ml,排量,41109.0
2018,2,销售,三轮,250ml<排量≤400ml,排量,416.0
2018,2,销售,三轮,400ml<排量≤750ml,排量,270.0
2018,2,销售,三轮,50ml<排量≤100ml,排量,57.0
2018,2,销售,三轮,排量>750ml,排量,308.0
2018,2,销售,三轮,排量≤50ml,排量,0.0
2018,2,销售,三轮,电动摩托车,排量,54.0
2018,2,销售,三轮,三轮,汇总,87001.0
2018,2,销售,三轮,正三轮,车型,86947.0
2018,2,销售,三轮,边三轮,车型,54.0
2018,2,销售,二轮,100ml<排量≤110ml,排量,140260.0
2018,2,销售,二轮,110ml<排量≤125ml,排量,382883.0
2018,2,销售,二轮,125ml<排量≤150ml,排量,199517.0
2018,2,销售,二轮,150ml<排量≤250ml,排量,50974.0
2018,2,销售,二轮,250ml<排量≤400ml,排量,2985.0
2018,2,销售,二轮,400ml<排量≤750ml,排量,1928.0
2018,2,销售,二轮,50ml<排量≤60ml,排量,0.0
2018,2,销售,二轮,60ml<排量≤70ml,排量,6600.0
2018,2,销售,二轮,70ml<排量≤80ml,排量,789.0
2018,2,销售,二轮,80ml<排量≤90ml,排量,2809.0
2018,2,销售,二轮,90ml<排量≤100ml,排量,44191.0
2018,2,销售,二轮,排量>750ml,排量,0.0
2018,2,销售,二轮,排量≤50ml,排量,37644.0
2018,2,销售,二轮,电动摩托车,排量,3280.0
2018,2,销售,二轮,二轮,汇总,873860.0
2018,2,销售,二轮,其它式,车型,0.0
2018,2,销售,二轮,弯梁式,车型,163738.0
2018,2,销售,二轮,踏板式,车型,195905.0
2018,2,销售,二轮,骑式式,车型,514217.0
2018,2,销售,总计,总计,汇总,960861.0
2018,3,生产,三轮,125ml<排量≤150ml,排量,86660.0
2018,3,生产,三轮,150ml<排量≤250ml,排量,73975.0
2018,3,生产,三轮,250ml<排量≤400ml,排量,1031.0
2018,3,生产,三轮,400ml<排量≤750ml,排量,629.0
2018,3,生产,三轮,50ml<排量≤100ml,排量,252.0
2018,3,生产,三轮,排量>750ml,排量,961.0
2018,3,生产,三轮,排量≤50ml,排量,0.0
2018,3,生产,三轮,电动摩托车,排量,64.0
2018,3,生产,三轮,三轮,汇总,163572.0
2018,3,生产,三轮,正三轮,车型,163402.0
2018,3,生产,三轮,边三轮,车型,170.0
2018,3,生产,二轮,100ml<排量≤110ml,排量,214586.0
2018,3,生产,二轮,110ml<排量≤125ml,排量,530041.0
2018,3,生产,二轮,125ml<排量≤150ml,排量,294562.0
2018,3,生产,二轮,150ml<排量≤250ml,排量,75874.0
2018,3,生产,二轮,250ml<排量≤400ml,排量,6239.0
2018,3,生产,二轮,400ml<排量≤750ml,排量,3540.0
2018,3,生产,二轮,50ml<排量≤60ml,排量,0.0
2018,3,生产,二轮,60ml<排量≤70ml,排量,6455.0
2018,3,生产,二轮,70ml<排量≤80ml,排量,535.0
2018,3,生产,二轮,80ml<排量≤90ml,排量,4474.0
2018,3,生产,二轮,90ml<排量≤100ml,排量,57124.0
2018,3,生产,二轮,排量>750ml,排量,0.0
2018,3,生产,二轮,排量≤50ml,排量,65150.0
2018,3,生产,二轮,电动摩托车,排量,4267.0
2018,3,生产,二轮,二轮,汇总,1262847.0
2018,3,生产,二轮,其它式,车型,1.0
2018,3,生产,二轮,弯梁式,车型,212334.0
2018,3,生产,二轮,踏板式,车型,293498.0
2018,3,生产,二轮,骑式式,车型,757014.0
2018,3,生产,总计,总计,汇总,1426419.0
2018,3,销售,三轮,125ml<排量≤150ml,排量,87158.0
2018,3,销售,三轮,150ml<排量≤250ml,排量,76229.0
2018,3,销售,三轮,250ml<排量≤400ml,排量,1011.0
2018,3,销售,三轮,400ml<排量≤750ml,排量,585.0
2018,3,销售,三轮,50ml<排量≤100ml,排量,252.0
2018,3,销售,三轮,排量>750ml,排量,885.0
2018,3,销售,三轮,排量≤50ml,排量,0.0
2018,3,销售,三轮,电动摩托车,排量,64.0
2018,3,销售,三轮,三轮,汇总,166184.0
2018,3,销售,三轮,正三轮,车型,166034.0
2018,3,销售,三轮,边三轮,车型,150.0
2018,3,销售,二轮,100ml<排量≤110ml,排量,202728.0
2018,3,销售,二轮,110ml<排量≤125ml,排量,534263.0
2018,3,销售,二轮,125ml<排量≤150ml,排量,300660.0
2018,3,销售,二轮,150ml<排量≤250ml,排量,80225.0
2018,3,销售,二轮,250ml<排量≤400ml,排量,6944.0
2018,3,销售,二轮,400ml<排量≤750ml,排量,3562.0
2018,3,销售,二轮,50ml<排量≤60ml,排量,0.0
2018,3,销售,二轮,60ml<排量≤70ml,排量,6721.0
2018,3,销售,二轮,70ml<排量≤80ml,排量,491.0
2018,3,销售,二轮,80ml<排量≤90ml,排量,4552.0
2018,3,销售,二轮,90ml<排量≤100ml,排量,59884.0
2018,3,销售,二轮,排量>750ml,排量,0.0
2018,3,销售,二轮,排量≤50ml,排量,64334.0
2018,3,销售,二轮,电动摩托车,排量,5095.0
2018,3,销售,二轮,二轮,汇总,1269459.0
2018,3,销售,二轮,其它式,车型,0.0
2018,3,销售,二轮,弯梁式,车型,213933.0
2018,3,销售,二轮,踏板式,车型,297517.0
2018,3,销售,二轮,骑式式,车型,758009.0
2018,3,销售,总计,总计,汇总,1435643.0
2018,4,生产,三轮,100ml<排量≤150ml,排量,76305.0
2018,4,生产,三轮,150ml<排量≤250ml,排量,66448.0
2018,4,生产,三轮,250ml<排量≤400ml,排量,921.0
2018,4,生产,三轮,400ml<排量≤750ml,排量,615.0
2018,4,生产,三轮,50ml<排量≤100ml,排量,252.0
2018,4,生产,三轮,排量>750ml,排量,490.0
2018,4,生产,三轮,排量≤50ml,排量,0.0
2018,4,生产,三轮,电动摩托车,排量,150.0
2018,4,生产,三轮,三轮,汇总,145181.0
2018,4,生产,三轮,正三轮,车型,145114.0
2018,4,生产,三轮,边三轮,车型,67.0
2018,4,生产,二轮,100ml<排量≤110ml,排量,210112.0
2018,4,生产,二轮,110ml<排量≤125ml,排量,477652.0
2018,4,生产,二轮,125ml<排量≤150ml,排量,296477.0
2018,4,生产,二轮,150ml<排量≤250ml,排量,91067.0
2018,4,生产,二轮,250ml<排量≤400ml,排量,4304.0
2018,4,生产,二轮,400ml<排量≤750ml,排量,4223.0
2018,4,生产,二轮,50ml<排量≤60ml,排量,0.0
2018,4,生产,二轮,60ml<排量≤70ml,排量,6940.0
2018,4,生产,二轮,70ml<排量≤80ml,排量,756.0
2018,4,生产,二轮,80ml<排量≤90ml,排量,2673.0
2018,4,生产,二轮,90ml<排量≤100ml,排量,58445.0
2018,4,生产,二轮,排量>750ml,排量,0.0
2018,4,生产,二轮,排量≤50ml,排量,74672.0
2018,4,生产,二轮,电动摩托车,排量,4617.0
2018,4,生产,二轮,二轮,汇总,1231938.0
2018,4,生产,二轮,其它式,车型,0.0
2018,4,生产,二轮,弯梁式,车型,232188.0
2018,4,生产,二轮,踏板式,车型,294263.0
2018,4,生产,二轮,骑式式,车型,705487.0
2018,4,生产,总计,总计,汇总,1377119.0
2018,4,销售,三轮,100ml<排量≤150ml,排量,72296.0
2018,4,销售,三轮,150ml<排量≤250ml,排量,57681.0
2018,4,销售,三轮,250ml<排量≤400ml,排量,801.0
2018,4,销售,三轮,400ml<排量≤750ml,排量,667.0
2018,4,销售,三轮,50ml<排量≤100ml,排量,232.0
2018,4,销售,三轮,排量>750ml,排量,426.0
2018,4,销售,三轮,排量≤50ml,排量,0.0
2018,4,销售,三轮,电动摩托车,排量,150.0
2018,4,销售,三轮,三轮,汇总,132253.0
2018,4,销售,三轮,正三轮,车型,132178.0
2018,4,销售,三轮,边三轮,车型,75.0
2018,4,销售,二轮,100ml<排量≤110ml,排量,205560.0
2018,4,销售,二轮,110ml<排量≤125ml,排量,479263.0
2018,4,销售,二轮,125ml<排量≤150ml,排量,293551.0
2018,4,销售,二轮,150ml<排量≤250ml,排量,86911.0
2018,4,销售,二轮,250ml<排量≤400ml,排量,4454.0
2018,4,销售,二轮,400ml<排量≤750ml,排量,4144.0
2018,4,销售,二轮,50ml<排量≤60ml,排量,0.0
2018,4,销售,二轮,60ml<排量≤70ml,排量,6951.0
2018,4,销售,二轮,70ml<排量≤80ml,排量,795.0
2018,4,销售,二轮,80ml<排量≤90ml,排量,3560.0
2018,4,销售,二轮,90ml<排量≤100ml,排量,56516.0
2018,4,销售,二轮,排量>750ml,排量,0.0
2018,4,销售,二轮,排量≤50ml,排量,71265.0
2018,4,销售,二轮,电动摩托车,排量,4653.0
2018,4,销售,二轮,二轮,汇总,1217623.0
2018,4,销售,二轮,其它式,车型,0.0
2018,4,销售,二轮,弯梁式,车型,232852.0
2018,4,销售,二轮,踏板式,车型,288655.0
2018,4,销售,二轮,骑式式,车型,696116.0
2018,4,销售,总计,总计,汇总,1349876.0
2018,5,生产,三轮,100ml<排量≤150ml,排量,80445.0
2018,5,生产,三轮,150ml<排量≤250ml,排量,58291.0
2018,5,生产,三轮,250ml<排量≤400ml,排量,761.0
2018,5,生产,三轮,400ml<排量≤750ml,排量,424.0
2018,5,生产,三轮,50ml<排量≤100ml,排量,254.0
2018,5,生产,三轮,排量>750ml,排量,563.0
2018,5,生产,三轮,排量≤50ml,排量,0.0
2018,5,生产,三轮,电动摩托车,排量,97.0
2018,5,生产,三轮,三轮,汇总,140835.0
2018,5,生产,三轮,正三轮,车型,140799.0
2018,5,生产,三轮,边三轮,车型,36.0
2018,5,生产,二轮,100ml<排量≤110ml,排量,230287.0
2018,5,生产,二轮,110ml<排量≤125ml,排量,524962.0
2018,5,生产,二轮,125ml<排量≤150ml,排量,289674.0
2018,5,生产,二轮,150ml<排量≤250ml,排量,89470.0
2018,5,生产,二轮,250ml<排量≤400ml,排量,5153.0
2018,5,生产,二轮,400ml<排量≤750ml,排量,4654.0
2018,5,生产,二轮,50ml<排量≤60ml,排量,0.0
2018,5,生产,二轮,60ml<排量≤70ml,排量,7183.0
2018,5,生产,二轮,70ml<排量≤80ml,排量,1920.0
2018,5,生产,二轮,80ml<排量≤90ml,排量,2899.0
2018,5,生产,二轮,90ml<排量≤100ml,排量,59852.0
2018,5,生产,二轮,排量>750ml,排量,0.0
2018,5,生产,二轮,排量≤50ml,排量,78677.0
2018,5,生产,二轮,电动摩托车,排量,4823.0
2018,5,生产,二轮,二轮,汇总,1299554.0
2018,5,生产,二轮,其它式,车型,0.0
2018,5,生产,二轮,弯梁式,车型,240831.0
2018,5,生产,二轮,踏板式,车型,309376.0
2018,5,生产,二轮,骑式式,车型,749347.0
2018,5,生产,总计,总计,汇总,1440389.0
2018,5,销售,三轮,100ml<排量≤150ml,排量,75689.0
2018,5,销售,三轮,150ml<排量≤250ml,排量,66782.0
2018,5,销售,三轮,250ml<排量≤400ml,排量,776.0
2018,5,销售,三轮,400ml<排量≤750ml,排量,404.0
2018,5,销售,三轮,50ml<排量≤100ml,排量,274.0
2018,5,销售,三轮,排量>750ml,排量,560.0
2018,5,销售,三轮,排量≤50ml,排量,0.0
2018,5,销售,三轮,电动摩托车,排量,97.0
2018,5,销售,三轮,三轮,汇总,144582.0
2018,5,销售,三轮,正三轮,车型,144542.0
2018,5,销售,三轮,边三轮,车型,40.0
2018,5,销售,二轮,100ml<排量≤110ml,排量,220083.0
2018,5,销售,二轮,110ml<排量≤125ml,排量,522582.0
2018,5,销售,二轮,125ml<排量≤150ml,排量,283732.0
2018,5,销售,二轮,150ml<排量≤250ml,排量,90291.0
2018,5,销售,二轮,250ml<排量≤400ml,排量,4960.0
2018,5,销售,二轮,400ml<排量≤750ml,排量,4012.0
2018,5,销售,二轮,50ml<排量≤60ml,排量,0.0
2018,5,销售,二轮,60ml<排量≤70ml,排量,7181.0
2018,5,销售,二轮,70ml<排量≤80ml,排量,1864.0
2018,5,销售,二轮,80ml<排量≤90ml,排量,3056.0
2018,5,销售,二轮,90ml<排量≤100ml,排量,59300.0
2018,5,销售,二轮,排量>750ml,排量,0.0
2018,5,销售,二轮,排量≤50ml,排量,78800.0
2018,5,销售,二轮,电动摩托车,排量,4669.0
2018,5,销售,二轮,二轮,汇总,1280530.0
2018,5,销售,二轮,其它式,车型,0.0
2018,5,销售,二轮,弯梁式,车型,231829.0
2018,5,销售,二轮,踏板式,车型,309620.0
2018,5,销售,二轮,骑式式,车型,739081.0
2018,5,销售,总计,总计,汇总,1425112.0
2018,6,生产,三轮,100ml<排量≤150ml,排量,69806.0
2018,6,生产,三轮,150ml<排量≤250ml,排量,45137.0
2018,6,生产,三轮,250ml<排量≤400ml,排量,609.0
2018,6,生产,三轮,400ml<排量≤750ml,排量,413.0
2018,6,生产,三轮,50ml<排量≤100ml,排量,351.0
2018,6,生产,三轮,排量>750ml,排量,370.0
2018,6,生产,三轮,排量≤50ml,排量,0.0
2018,6,生产,三轮,电动摩托车,排量,2152.0
2018,6,生产,三轮,三轮,汇总,118838.0
2018,6,生产,三轮,正三轮,车型,118759.0
2018,6,生产,三轮,边三轮,车型,79.0
2018,6,生产,二轮,100ml<排量≤110ml,排量,202185.0
2018,6,生产,二轮,110ml<排量≤125ml,排量,498072.0
2018,6,生产,二轮,125ml<排量≤150ml,排量,297722.0
2018,6,生产,二轮,150ml<排量≤250ml,排量,97291.0
2018,6,生产,二轮,250ml<排量≤400ml,排量,5352.0
2018,6,生产,二轮,400ml<排量≤750ml,排量,5212.0
2018,6,生产,二轮,50ml<排量≤60ml,排量,0.0
2018,6,生产,二轮,60ml<排量≤70ml,排量,8046.0
2018,6,生产,二轮,70ml<排量≤80ml,排量,710.0
2018,6,生产,二轮,80ml<排量≤90ml,排量,2301.0
2018,6,生产,二轮,90ml<排量≤100ml,排量,55121.0
2018,6,生产,二轮,排量>750ml,排量,0.0
2018,6,生产,二轮,排量≤50ml,排量,60943.0
2018,6,生产,二轮,电动摩托车,排量,6632.0
2018,6,生产,二轮,二轮,汇总,1239587.0
2018,6,生产,二轮,其它式,车型,0.0
2018,6,生产,二轮,弯梁式,车型,227046.0
2018,6,生产,二轮,踏板式,车型,290172.0
2018,6,生产,二轮,骑式式,车型,722369.0
2018,6,生产,总计,总计,汇总,1358425.0
2018,6,销售,三轮,100ml<排量≤150ml,排量,71011.0
2018,6,销售,三轮,150ml<排量≤250ml,排量,45779.0
2018,6,销售,三轮,250ml<排量≤400ml,排量,645.0
2018,6,销售,三轮,400ml<排量≤750ml,排量,391.0
2018,6,销售,三轮,50ml<排量≤100ml,排量,351.0
2018,6,销售,三轮,排量>750ml,排量,354.0
2018,6,销售,三轮,排量≤50ml,排量,0.0
2018,6,销售,三轮,电动摩托车,排量,2152.0
2018,6,销售,三轮,三轮,汇总,120683.0
2018,6,销售,三轮,正三轮,车型,120598.0
2018,6,销售,三轮,边三轮,车型,85.0
2018,6,销售,二轮,100ml<排量≤110ml,排量,208647.0
2018,6,销售,二轮,110ml<排量≤125ml,排量,503525.0
2018,6,销售,二轮,125ml<排量≤150ml,排量,295893.0
2018,6,销售,二轮,150ml<排量≤250ml,排量,97372.0
2018,6,销售,二轮,250ml<排量≤400ml,排量,5328.0
2018,6,销售,二轮,400ml<排量≤750ml,排量,5231.0
2018,6,销售,二轮,50ml<排量≤60ml,排量,0.0
2018,6,销售,二轮,60ml<排量≤70ml,排量,8421.0
2018,6,销售,二轮,70ml<排量≤80ml,排量,534.0
2018,6,销售,二轮,80ml<排量≤90ml,排量,2520.0
2018,6,销售,二轮,90ml<排量≤100ml,排量,54954.0
2018,6,销售,二轮,排量>750ml,排量,0.0
2018,6,销售,二轮,排量≤50ml,排量,62551.0
2018,6,销售,二轮,电动摩托车,排量,5964.0
2018,6,销售,二轮,二轮,汇总,1250940.0
2018,6,销售,二轮,其它式,车型,0.0
2018,6,销售,二轮,弯梁式,车型,230863.0
2018,6,销售,二轮,踏板式,车型,292036.0
2018,6,销售,二轮,骑式式,车型,728041.0
2018,6,销售,总计,总计,汇总,1371623.0
2018,7,生产,三轮,100ml<排量≤150ml,排量,67369.0
2018,7,生产,三轮,150ml<排量≤250ml,排量,47959.0
2018,7,生产,三轮,250ml<排量≤400ml,排量,764.0
2018,7,生产,三轮,400ml<排量≤750ml,排量,211.0
2018,7,生产,三轮,50ml<排量≤100ml,排量,57.0
2018,7,生产,三轮,排量>750ml,排量,689.0
2018,7,生产,三轮,排量≤50ml,排量,0.0
2018,7,生产,三轮,电动摩托车,排量,94.0
2018,7,生产,三轮,三轮,汇总,117143.0
2018,7,生产,三轮,正三轮,车型,117035.0
2018,7,生产,三轮,边三轮,车型,108.0
2018,7,生产,二轮,100ml<排量≤110ml,排量,208579.0
2018,7,生产,二轮,110ml<排量≤125ml,排量,455582.0
2018,7,生产,二轮,125ml<排量≤150ml,排量,281078.0
2018,7,生产,二轮,150ml<排量≤250ml,排量,82903.0
2018,7,生产,二轮,250ml<排量≤400ml,排量,6205.0
2018,7,生产,二轮,400ml<排量≤750ml,排量,4755.0
2018,7,生产,二轮,50ml<排量≤60ml,排量,0.0
2018,7,生产,二轮,60ml<排量≤70ml,排量,8546.0
2018,7,生产,二轮,70ml<排量≤80ml,排量,279.0
2018,7,生产,二轮,80ml<排量≤90ml,排量,3729.0
2018,7,生产,二轮,90ml<排量≤100ml,排量,54897.0
2018,7,生产,二轮,排量>750ml,排量,0.0
2018,7,生产,二轮,排量≤50ml,排量,60267.0
2018,7,生产,二轮,电动摩托车,排量,8963.0
2018,7,生产,二轮,二轮,汇总,1175783.0
2018,7,生产,二轮,其它式,车型,0.0
